Country,Year,Sex,Age,Deaths,Pop
3325,2009,2.0,20,11998.0,853151.5
3325,2010,1.0,20,20638.0,657441.5
3325,2010,2.0,20,11903.0,879612.0
3325,2011,1.0,20,20649.0,686847.5
3325,2011,2.0,20,11379.0,904168.0
3325,2012,1.0,20,21513.0,737953.0
3325,2012,2.0,20,11987.0,954288.0
3350,2012,1.0,20,1270.0,47900.0
3350,2012,2.0,20,821.0,56500.0
3400,2009,1.0,20,19037.0,581128.5
3400,2009,2.0,20,14303.0,718046.0
3400,2010,1.0,20,20237.0,609920.0
3400,2010,2.0,20,15581.0,762306.0
3400,2011,1.0,20,21992.0,641377.5
3400,2011,2.0,20,16230.0,794698.5
3400,2012,1.0,20,22251.0,660840.5
3400,2012,2.0,20,16505.0,814906.5
4010,2008,1.0,20,3579.0,134141.0
4010,2008,2.0,20,2318.0,164770.0
4010,2009,1.0,20,3940.0,145468.0
4010,2009,2.0,20,2516.0,175797.0
4010,2010,1.0,20,4275.0,165923.0
4010,2010,2.0,20,2683.0,197635.0
4010,2011,1.0,20,4471.0,182343.0
4010,2011,2.0,20,2817.0,215946.0
4010,2012,1.0,20,5095.0,194202.0
4010,2012,2.0,20,3216.0,229812.0
4020,2008,1.0,20,5779.0,205490.0
4020,2008,2.0,20,3683.0,246033.0
4020,2009,1.0,20,5756.0,206729.0
4020,2009,2.0,20,3725.0,246219.0
4020,2010,1.0,20,5765.0,207125.0
4020,2010,2.0,20,3611.0,246162.0
4020,2011,1.0,20,5508.0,205382.0
4020,2011,2.0,20,3543.0,242993.0
4020,2012,1.0,20,5536.0,199069.0
4020,2012,2.0,20,3567.0,234417.0
4038,2008,1.0,20,4265.0,90436.0
4038,2008,2.0,20,2937.0,127904.0
4038,2009,1.0,20,4022.0,89115.0
4038,2009,2.0,20,2964.0,125640.0
4038,2010,1.0,20,3980.0,89209.0
4038,2010,2.0,20,2888.0,124778.0
4038,2011,1.0,20,3622.0,88335.0
4038,2011,2.0,20,2651.0,123031.0
4038,2012,1.0,20,3626.0,87829.0
4038,2012,2.0,20,2486.0,121167.0
4045,2008,1.0,20,6210.0,152860.0
4045,2008,2.0,20,4580.0,210598.0
4045,2009,1.0,20,6159.0,154438.0
4045,2009,2.0,20,4500.0,211349.0
4045,2010,1.0,20,6179.0,159380.0
4045,2010,2.0,20,4519.0,216306.0
4045,2011,1.0,20,6373.0,168629.0
4045,2011,2.0,20,4560.0,225017.0
4045,2012,1.0,20,6709.0,177994.0
4045,2012,2.0,20,4732.0,235134.0
4050,2008,1.0,20,3131.0,97689.0
4050,2008,2.0,20,2360.0,110628.0
4050,2009,1.0,20,3094.0,100549.0
4050,2009,2.0,20,2321.0,113544.0
4050,2010,1.0,20,3239.0,104199.0
4050,2010,2.0,20,2350.0,116292.0
4050,2011,1.0,20,3061.0,107393.0
4050,2011,2.0,20,2286.0,119460.0
4050,2012,1.0,20,3101.0,112161.0
4050,2012,2.0,20,2294.0,123667.0
4055,2009,1.0,20,1152.0,22760.0
4055,2009,2.0,20,851.0,41075.0
4055,2010,1.0,20,1179.0,23295.0
4055,2010,2.0,20,825.0,41925.0
4055,2011,1.0,20,1048.0,23706.0
4055,2011,2.0,20,805.0,42435.0
4055,2012,1.0,20,1085.0,23777.0
4055,2012,2.0,20,772.0,42033.0
4080,2008,1.0,20,27632.0,1090032.0
4080,2008,2.0,20,15922.0,1351002.5
4080,2009,1.0,20,26528.0,1088203.0
4080,2009,2.0,20,15303.0,1335782.5
4080,2010,1.0,20,25851.0,1082913.5
4080,2010,2.0,20,14828.0,1314367.5
4080,2011,1.0,20,24762.0,1067164.0
4080,2011,2.0,20,13933.0,1282099.0
4080,2012,1.0,20,24235.0,1058450.0
4080,2012,2.0,20,13722.0,1258889.0
4084,2009,1.0,20,3440.0,78600.0
4084,2009,2.0,20,3119.0,117450.0
4084,2010,1.0,20,4136.0,81900.0
4084,2010,2.0,20,3471.0,124900.0
4084,2011,1.0,20,4134.0,80700.0
4084,2011,2.0,20,3519.0,124000.0
4084,2012,1.0,20,3906.0,74400.0
4084,2012,2.0,20,3284.0,117600.0
4085,2008,1.0,20,58489.0,2006600.0
4085,2008,2.0,20,36543.0,2363515.0
4085,2009,1.0,20,61031.0,2132893.0
4085,2009,2.0,20,37586.0,2496589.0
4085,2010,1.0,20,62325.0,2230709.0
4085,2010,2.0,20,38202.0,2595986.0
4085,2011,1.0,20,61233.0,2298195.0
4085,2011,2.0,20,38154.0,2659148.0
4085,2012,1.0,20,61058.0,2295772.0
4085,2012,2.0,20,37960.0,2643418.0
4150,2008,1.0,20,8209.0,154473.0
4150,2008,2.0,20,6557.0,254623.0
4150,2009,1.0,20,7920.0,153912.5
4150,2009,2.0,20,6576.0,254872.0
4150,2010,1.0,20,8038.0,155897.0
4150,2010,2.0,20,6659.0,257278.0
4150,2011,1.0,20,7895.0,159691.0
4150,2011,2.0,20,6531.0,260274.0
4150,2012,1.0,20,8041.0,167385.0
4150,2012,2.0,20,6488.0,264290.5
4160,2008,1.0,20,113.0,4123.0
4160,2008,2.0,20,81.0,4514.0
4160,2009,1.0,20,93.0,4130.0
4160,2009,2.0,20,82.0,4453.0
4170,2008,1.0,20,1736.0,57545.0
4170,2008,2.0,20,1085.0,63283.0
4170,2009,1.0,20,1706.0,58731.0
4170,2009,2.0,20,1155.0,64450.0
4170,2011,1.0,20,1650.0,62934.0
4170,2011,2.0,20,1062.0,67193.0
4170,2012,1.0,20,1648.0,64431.0
4170,2012,2.0,20,1062.0,68313.0
4180,2008,1.0,20,33717.0,1325353.0
4180,2008,2.0,20,20870.0,1604374.0
4180,2009,1.0,20,33583.0,1363445.0
4180,2009,2.0,20,21256.0,1636079.0
4180,2010,1.0,20,33478.0,1400990.0
4180,2010,2.0,20,20334.0,1667754.0
4180,2011,1.0,20,33033.0,1411358.0
4180,2011,2.0,20,20622.0,1670788.0
4180,2012,1.0,20,33173.0,1409969.0
4180,2012,2.0,20,20708.0,1663536.0
4184,2008,1.0,20,2102.0,31283.0
4184,2008,2.0,20,1856.0,45326.0
4184,2009,1.0,20,2072.0,32479.0
4184,2009,2.0,20,1756.0,47010.0
4184,2010,1.0,20,2135.0,33068.0
4184,2010,2.0,20,1804.0,48345.0
4184,2011,1.0,20,2034.0,32433.0
4184,2011,2.0,20,1678.0,47539.0
4184,2012,1.0,20,1944.0,30623.0
4184,2012,2.0,20,1635.0,44633.0
4186,2008,1.0,20,2079.0,35384.0
4186,2008,2.0,20,1786.0,66274.0
4186,2009,1.0,20,2118.0,36884.0
4186,2009,2.0,20,1721.0,68556.0
4186,2010,1.0,20,2223.0,37986.0
4186,2010,2.0,20,1799.0,70453.0
4186,2011,1.0,20,2065.0,38562.0
4186,2011,2.0,20,1655.0,71329.0
4186,2012,1.0,20,2076.0,38418.0
4186,2012,2.0,20,1621.0,70897.0
4188,2008,1.0,20,2793.0,52794.0
4188,2008,2.0,20,2173.0,93055.0
4188,2009,1.0,20,2660.0,53010.0
4188,2009,2.0,20,2077.0,93223.0
4188,2010,1.0,20,2718.0,52953.0
4188,2010,2.0,20,2014.0,92866.0
4188,2011,1.0,20,2623.0,52454.0
4188,2011,2.0,20,1915.0,91922.0
4188,2012,1.0,20,2567.0,52108.0
4188,2012,2.0,20,1891.0,91236.0
4190,2008,1.0,20,200.0,7676.0
4190,2008,2.0,20,127.0,9164.0
4190,2009,1.0,20,207.0,7825.0
4190,2009,2.0,20,138.0,9330.0
4190,2010,1.0,20,215.0,7987.0
4190,2010,2.0,20,120.0,9447.0
4190,2011,1.0,20,216.0,8051.0
4190,2011,2.0,20,137.0,9526.0
4190,2012,1.0,20,190.0,8144.0
4190,2012,2.0,20,125.0,9626.0
4200,2008,1.0,20,196.0,7118.0
4200,2008,2.0,20,161.0,8804.0
4200,2009,1.0,20,203.0,7399.0
4200,2009,2.0,20,131.0,8958.0
4200,2010,1.0,20,190.0,7565.0
4200,2010,2.0,20,145.0,9043.0
4200,2011,1.0,20,206.0,7456.0
4200,2011,2.0,20,122.0,8881.0
4200,2012,1.0,20,183.0,7176.0
4200,2012,2.0,20,131.0,8521.0
4210,2008,1.0,20,7812.0,278917.0
4210,2008,2.0,20,5185.0,317356.0
4210,2009,1.0,20,8028.0,287595.0
4210,2009,2.0,20,4997.0,323439.0
4210,2010,1.0,20,7794.0,297208.0
4210,2010,2.0,20,5163.0,330830.0
4210,2011,1.0,20,7729.0,306329.0
4210,2011,2.0,20,5211.0,337307.0
4210,2012,1.0,20,7964.0,315161.0
4210,2012,2.0,20,5291.0,343506.0
4220,2008,1.0,20,1861.0,70128.0
4220,2008,2.0,20,1268.0,80641.0
4220,2009,1.0,20,1823.0,72454.0
4220,2009,2.0,20,1255.0,82716.0
4220,2010,1.0,20,1865.0,75584.0
4220,2010,2.0,20,1310.0,85171.0
4220,2011,1.0,20,1929.0,78213.0
4220,2011,2.0,20,1210.0,87238.0
4220,2012,1.0,20,1890.0,81081.0
4220,2012,2.0,20,1394.0,89683.0
4230,2008,1.0,20,25156.0,551393.0
4230,2008,2.0,20,17597.0,824239.0
4230,2009,1.0,20,24980.0,549677.0
4230,2009,2.0,20,17103.0,822305.0
4230,2010,1.0,20,24103.0,551742.0
4230,2010,2.0,20,16649.0,816457.0
4230,2011,1.0,20,22720.0,542997.0
4230,2011,2.0,20,15727.0,799911.0
4230,2012,1.0,20,22152.0,529999.0
4230,2012,2.0,20,15460.0,775278.0
4240,2008,1.0,20,6528.0,215997.0
4240,2008,2.0,20,4256.0,279233.0
4240,2009,1.0,20,6332.0,217276.0
4240,2009,2.0,20,4099.0,279571.0
4240,2010,1.0,20,6296.0,216961.0
4240,2010,2.0,20,4016.0,278293.0
4240,2011,1.0,20,5859.0,214097.0
4240,2011,2.0,20,3810.0,273848.0
4240,2012,1.0,20,5809.0,211475.0
4240,2012,2.0,20,3615.0,269969.0
4260,2008,1.0,20,2708.0,39510.5
4260,2008,2.0,20,2906.0,62383.0
4260,2009,1.0,20,2887.0,39405.5
4260,2009,2.0,20,2901.0,63264.0
4260,2010,1.0,20,2856.0,38651.0
4260,2010,2.0,20,2814.0,63159.0
4260,2011,1.0,20,2538.0,38159.5
4260,2011,2.0,20,2527.0,62713.5
4260,2012,1.0,20,2621.0,38142.0
4260,2012,2.0,20,2623.0,62423.0
4270,2008,1.0,20,19795.0,383361.0
4270,2008,2.0,20,15448.0,540003.0
4270,2009,1.0,20,19580.0,383565.0
4270,2009,2.0,20,15469.0,545647.0
4270,2010,1.0,20,19396.0,383617.0
4270,2010,2.0,20,15320.0,549295.0
4270,2011,1.0,20,17909.0,366556.0
4270,2011,2.0,20,14134.0,527079.0
4270,2012,1.0,20,17314.0,360758.0
4270,2012,2.0,20,13635.0,514871.0
4274,2010,1.0,20,3185.0,65215.0
4274,2010,2.0,20,2513.0,102715.0
4274,2012,1.0,20,3185.0,70695.5
4274,2012,2.0,20,2357.0,108487.5
4280,2008,1.0,20,22924.0,839435.0
4280,2008,2.0,20,12563.0,1020231.0
4280,2009,1.0,20,21278.0,818789.0
4280,2009,2.0,20,11605.0,992806.0
4280,2010,1.0,20,20237.0,798969.0
4280,2010,2.0,20,10802.0,964564.0
4280,2011,1.0,20,19717.0,790373.0
4280,2011,2.0,20,10229.0,948522.0
4280,2012,1.0,20,19063.0,786676.0
4280,2012,2.0,20,9712.0,924230.0
4290,2008,1.0,20,4283.0,169972.0
4290,2008,2.0,20,2820.0,189502.0
4290,2009,1.0,20,4259.0,176890.0
4290,2009,2.0,20,3056.0,194953.0
4290,2010,1.0,20,4353.0,183766.5
4290,2010,2.0,20,3018.0,200328.0
4290,2011,1.0,20,4340.0,190272.0
4290,2011,2.0,20,3057.0,205252.0
4290,2012,1.0,20,4548.0,199492.0
4290,2012,2.0,20,3115.0,212521.0
4300,2008,1.0,20,2987.0,134159.0
4300,2008,2.0,20,2032.0,160574.0
4300,2009,1.0,20,3079.0,136532.0
4300,2009,2.0,20,2067.0,161901.0
4300,2010,1.0,20,2958.0,138701.0
4300,2010,2.0,20,1987.0,163542.0
4300,2011,1.0,20,2964.0,141574.5
4300,2011,2.0,20,1948.0,166374.5
4300,2012,1.0,20,3012.0,147775.0
4300,2012,2.0,20,2020.0,171628.0
4308,2008,1.0,20,31953.0,1123202.0
4308,2008,2.0,20,23649.0,1275414.0
4308,2009,1.0,20,31062.0,1146562.0
4308,2009,2.0,20,22813.0,1295011.0
4308,2010,1.0,20,30960.0,1160309.0
4308,2010,2.0,20,22574.0,1307442.0
4308,2011,1.0,20,30384.0,1158742.0
4308,2011,2.0,20,21850.0,1303954.0
4308,2012,1.0,20,29871.0,1170152.0
4308,2012,2.0,20,22061.0,1305796.0
4310,2008,1.0,20,27696.0,997676.0
4310,2008,2.0,20,20313.0,1123754.0
4310,2009,1.0,20,27002.0,1018781.0
4310,2009,2.0,20,19519.0,1142107.0
4310,2010,1.0,20,26854.0,1031190.0
4310,2010,2.0,20,19352.0,1153811.0
4310,2011,1.0,20,26277.0,1028441.0
4310,2011,2.0,20,18727.0,1150188.0
4310,2012,1.0,20,25892.0,1038150.0
4310,2012,2.0,20,18874.0,1151211.0
4320,2008,1.0,20,854.0,28284.0
4320,2008,2.0,20,627.0,33334.0
4320,2009,1.0,20,788.0,28978.0
4320,2009,2.0,20,684.0,33829.0
4320,2010,1.0,20,882.0,29397.0
4320,2010,2.0,20,601.0,34267.0
4320,2011,1.0,20,816.0,29637.0
4320,2011,2.0,20,622.0,34063.0
4320,2012,1.0,20,807.0,30383.0
4320,2012,2.0,20,568.0,34671.0
4330,2008,1.0,20,3403.0,98041.0
4330,2008,2.0,20,2709.0,118855.0
4330,2009,1.0,20,3272.0,99801.0
4330,2009,2.0,20,2610.0,119859.0
4330,2010,1.0,20,3224.0,100834.0
4330,2010,2.0,20,2621.0,120260.0
4330,2011,1.0,20,3291.0,100664.0
4330,2011,2.0,20,2501.0,119703.0
4330,2012,1.0,20,3172.0,101619.0
4330,2012,2.0,20,2619.0,119914.0
5020,2008,1.0,20,7420.0,320112.0
5020,2008,2.0,20,4783.0,343803.0
5020,2009,1.0,20,7398.0,330783.0
5020,2009,2.0,20,4692.0,355146.0
5020,2010,1.0,20,7484.0,343395.0
5020,2010,2.0,20,4893.0,366657.0
5020,2011,1.0,20,7569.0,357296.0
5020,2011,2.0,20,4924.0,370375.0
5020,2012,1.0,20,7436.0,371058.0
5020,2012,2.0,20,4810.0,384367.0
5070,2009,1.0,20,340.0,5218.0
5070,2009,2.0,20,317.0,6073.0
5150,2008,1.0,20,1517.0,60310.0
5150,2008,2.0,20,1150.0,65610.0
5150,2009,1.0,20,1550.0,62240.0
5150,2009,2.0,20,1130.0,68010.0
5150,2010,1.0,20,1492.0,65470.0
5150,2010,2.0,20,1097.0,71450.0
5150,2011,1.0,20,1585.0,69540.0
5150,2011,2.0,20,1175.0,75630.0
5150,2012,1.0,20,1666.0,73140.0
5150,2012,2.0,20,1172.0,79430.0
1300,2008,1.0,21,495.0,5948.0
1300,2008,2.0,21,434.0,9047.0
1300,2010,1.0,21,450.0,6397.0
1300,2010,2.0,21,466.0,9703.0
1300,2011,1.0,21,463.0,6785.0
1300,2011,2.0,21,452.0,10200.0
1300,2012,1.0,21,520.0,7212.0
1300,2012,2.0,21,482.0,10884.0
1360,2011,1.0,21,266.0,5636.5
1360,2011,2.0,21,229.0,8132.5
1365,2008,1.0,21,12.0,206.0
1365,2008,2.0,21,15.0,241.0
1365,2010,1.0,21,11.0,213.0
1365,2010,2.0,21,17.0,295.0
1365,2011,1.0,21,9.0,219.0
1365,2011,2.0,21,11.0,297.0
1365,2012,1.0,21,20.0,243.0
1365,2012,2.0,21,15.0,302.0
1520,2009,1.0,21,1562.0,87089.0
1520,2009,2.0,21,1218.0,89656.0
2210,2011,1.0,21,36.0,775.0
2210,2011,2.0,21,24.0,970.0
2240,2011,1.0,21,188.0,4745.5
2240,2011,2.0,21,128.0,6431.0
2300,2011,1.0,21,196.0,5441.0
2300,2011,2.0,21,156.0,7099.0
3080,2008,1.0,21,377.0,8552.0
3080,2008,2.0,21,354.0,10931.0
3080,2009,1.0,21,373.0,8876.0
3080,2009,2.0,21,362.0,11235.0
3080,2010,1.0,21,390.0,9205.0
3080,2010,2.0,21,313.0,11542.0
3080,2011,1.0,21,378.0,9309.0
3080,2011,2.0,21,319.0,11552.0
3080,2012,1.0,21,366.0,9908.0
3080,2012,2.0,21,338.0,12055.0
3090,2008,1.0,21,3999.0,91300.0
3090,2008,2.0,21,2475.0,101800.0
3090,2009,1.0,21,3993.0,95800.0
3090,2009,2.0,21,2379.0,105500.0
3090,2010,1.0,21,3948.0,96300.0
3090,2010,2.0,21,2264.0,107200.0
3090,2011,1.0,21,3764.0,97000.0
3090,2011,2.0,21,2206.0,108200.0
3090,2012,1.0,21,3994.0,99100.0
3090,2012,2.0,21,2168.0,109800.0
3150,2008,1.0,21,2707.0,60119.0
3150,2008,2.0,21,2600.0,82906.0
3150,2009,1.0,21,2580.0,62139.0
3150,2009,2.0,21,2479.0,83061.0
3150,2010,1.0,21,2592.0,63267.0
3150,2010,2.0,21,2343.0,83713.0
3150,2011,1.0,21,2618.0,65376.0
3150,2011,2.0,21,2403.0,86449.0
3150,2012,1.0,21,2713.0,68015.72611
3150,2012,2.0,21,2453.0,88978.67385
3160,2008,1.0,21,102741.0,2464000.0
3160,2008,2.0,21,60610.0,3221000.0
3160,2009,1.0,21,100771.0,2518000.0
3160,2009,2.0,21,58700.0,3274000.0
3160,2010,1.0,21,102673.0,2593169.0
3160,2010,2.0,21,60415.0,3379056.0
3160,2011,1.0,21,105186.0,2670000.0
3160,2011,2.0,21,62521.0,3452000.0
3160,2012,1.0,21,103528.0,2730000.0
3160,2012,2.0,21,60816.0,3501000.0
3170,2008,1.0,21,830.0,14500.0
3170,2008,2.0,21,633.0,13380.0
3170,2009,1.0,21,846.0,14820.0
3170,2009,2.0,21,681.0,13680.0
3170,2010,1.0,21,852.0,15024.0
3170,2010,2.0,21,688.0,13743.0
3170,2011,1.0,21,1066.0,15500.0
3170,2011,2.0,21,839.0,14175.0
3170,2012,1.0,21,1047.0,16250.0
3170,2012,2.0,21,858.0,14835.0
3190,2008,1.0,21,185.0,3911.0
3190,2008,2.0,21,186.0,4269.0
3190,2009,1.0,21,210.0,4195.0
3190,2009,2.0,21,256.0,4455.0
3190,2010,1.0,21,223.0,4706.0
3190,2010,2.0,21,217.0,4836.0
3190,2011,1.0,21,223.0,5001.0
3190,2011,2.0,21,210.0,5256.0
3190,2012,1.0,21,252.0,5418.0
3190,2012,2.0,21,277.0,5456.0
3255,2008,1.0,21,97.0,2706.0
3255,2008,2.0,21,61.0,1832.0
3325,2008,1.0,21,17348.0,307568.0
3325,2008,2.0,21,16676.0,559988.0
3325,2009,1.0,21,17885.0,334940.5
3325,2009,2.0,21,16668.0,590846.5
3325,2010,1.0,21,19766.0,370465.5
3325,2010,2.0,21,17221.0,629123.0
3325,2011,1.0,21,20849.0,409659.0
3325,2011,2.0,21,17211.0,670764.5
3325,2012,1.0,21,22801.0,445317.0
3325,2012,2.0,21,17988.0,707929.0
3350,2012,1.0,21,1255.0,29700.0
3350,2012,2.0,21,997.0,38000.0
3400,2009,1.0,21,25774.0,504421.5
3400,2009,2.0,21,22197.0,623935.5
3400,2010,1.0,21,26178.0,509396.0
3400,2010,2.0,21,22220.0,622593.5
3400,2011,1.0,21,27015.0,499599.0
3400,2011,2.0,21,22897.0,618579.5
3400,2012,1.0,21,26504.0,490828.5
3400,2012,2.0,21,22440.0,619389.5
4010,2008,1.0,21,5417.0,114531.0
4010,2008,2.0,21,4504.0,161412.0
4010,2009,1.0,21,5398.0,113565.0
4010,2009,2.0,21,4379.0,158472.0
4010,2010,1.0,21,4989.0,112078.0
4010,2010,2.0,21,4047.0,155165.0
4010,2011,1.0,21,4903.0,111044.0
4010,2011,2.0,21,3776.0,151841.0
4010,2012,1.0,21,4733.0,111043.0
4010,2012,2.0,21,3776.0,149589.0
4020,2008,1.0,21,8440.0,170382.0
4020,2008,2.0,21,6699.0,236395.0
4020,2009,1.0,21,8262.0,172000.0
4020,2009,2.0,21,6440.0,235388.0
4020,2010,1.0,21,8187.0,172750.0
4020,2010,2.0,21,6299.0,234829.0
4020,2011,1.0,21,7740.0,171538.0
4020,2011,2.0,21,5935.0,230056.0
4020,2012,1.0,21,7744.0,170566.0
4020,2012,2.0,21,5755.0,226109.0
4038,2008,1.0,21,4808.0,63065.0
4038,2008,2.0,21,5032.0,106417.0
4038,2009,1.0,21,4918.0,64879.0
4038,2009,2.0,21,5073.0,108973.0
4038,2010,1.0,21,4868.0,65671.0
4038,2010,2.0,21,4944.0,109215.0
4038,2011,1.0,21,4654.0,66295.0
4038,2011,2.0,21,4534.0,108816.0
4038,2012,1.0,21,4558.0,67548.0
4038,2012,2.0,21,4552.0,109377.0
4045,2008,1.0,21,8041.0,125432.0
4045,2008,2.0,21,7984.0,201010.0
4045,2009,1.0,21,7933.0,124958.0
4045,2009,2.0,21,8065.0,198093.0
4045,2010,1.0,21,7724.0,123226.0
4045,2010,2.0,21,7438.0,193720.0
4045,2011,1.0,21,7427.0,121490.0
4045,2011,2.0,21,6996.0,188731.0
4045,2012,1.0,21,7158.0,119877.0
4045,2012,2.0,21,6757.0,184680.0
4050,2008,1.0,21,3764.0,69038.0
4050,2008,2.0,21,3347.0,88140.0
4050,2009,1.0,21,3801.0,70022.0
4050,2009,2.0,21,3371.0,88407.0
4050,2010,1.0,21,3693.0,71782.0
4050,2010,2.0,21,3310.0,89640.0
4050,2011,1.0,21,3722.0,74035.0
4050,2011,2.0,21,3156.0,91167.0
4050,2012,1.0,21,3695.0,76688.0
4050,2012,2.0,21,3104.0,93574.0
4055,2009,1.0,21,1153.0,15530.0
4055,2009,2.0,21,1262.0,33390.0
4055,2010,1.0,21,1137.0,15345.0
4055,2010,2.0,21,1240.0,32960.0
4055,2011,1.0,21,998.0,15437.0
4055,2011,2.0,21,1127.0,32973.0
4055,2012,1.0,21,1048.0,15860.0
4055,2012,2.0,21,1073.0,33646.0
4080,2008,1.0,21,38778.0,928183.0
4080,2008,2.0,21,28386.0,1320539.0
4080,2009,1.0,21,37952.0,936185.0
4080,2009,2.0,21,27146.0,1316253.0
4080,2010,1.0,21,37144.0,938393.5
4080,2010,2.0,21,26543.0,1304758.0
4080,2011,1.0,21,35465.0,936517.0
4080,2011,2.0,21,24948.0,1285550.0
4080,2012,1.0,21,34859.0,934695.0
4080,2012,2.0,21,25022.0,1265655.0
4084,2009,1.0,21,3989.0,49850.0
4084,2009,2.0,21,4248.0,79450.0
4084,2010,1.0,21,3715.0,49200.0
4084,2010,2.0,21,4074.0,77500.0
4084,2011,1.0,21,4033.0,50800.0
4084,2011,2.0,21,4366.0,80500.0
4084,2012,1.0,21,4017.0,53800.0
4084,2012,2.0,21,4289.0,85700.0
4085,2008,1.0,21,65199.0,1276111.0
4085,2008,2.0,21,52494.0,1748576.0
4085,2009,1.0,21,64154.0,1298989.0
4085,2009,2.0,21,51447.0,1750798.0
4085,2010,1.0,21,65215.0,1363986.0
4085,2010,2.0,21,51872.0,1805660.0
4085,2011,1.0,21,66131.0,1448987.0
4085,2011,2.0,21,51002.0,1889579.0
4085,2012,1.0,21,68492.0,1551934.0
4085,2012,2.0,21,53017.0,1999467.0
4150,2008,1.0,21,9073.0,120747.0
4150,2008,2.0,21,10236.0,221369.0
4150,2009,1.0,21,9148.0,120376.5
4150,2009,2.0,21,9885.0,220630.0
4150,2010,1.0,21,8801.0,118734.0
4150,2010,2.0,21,9771.0,218833.0
4150,2011,1.0,21,8633.0,116522.0
4150,2011,2.0,21,9491.0,217065.0
4150,2012,1.0,21,8267.0,114622.5
4150,2012,2.0,21,9326.0,214610.5
4160,2008,1.0,21,159.0,3649.0
4160,2008,2.0,21,129.0,4225.0
4160,2009,1.0,21,147.0,3633.0
4160,2009,2.0,21,127.0,4230.0
4170,2008,1.0,21,2144.0,41803.0
4170,2008,2.0,21,1709.0,51846.0
4170,2009,1.0,21,2195.0,42864.0
4170,2009,2.0,21,1708.0,52366.0
4170,2011,1.0,21,2148.0,46344.0
4170,2011,2.0,21,1629.0,55022.0
4170,2012,1.0,21,2134.0,47649.0
4170,2012,2.0,21,1603.0,55947.0
4180,2008,1.0,21,46594.0,1044450.0
4180,2008,2.0,21,35562.0,1444211.0
4180,2009,1.0,21,46602.0,1063499.0
4180,2009,2.0,21,35414.0,1451775.0
4180,2010,1.0,21,44751.0,1078455.0
4180,2010,2.0,21,34427.0,1453468.0
4180,2011,1.0,21,44608.0,1075436.0
4180,2011,2.0,21,33548.0,1431520.0
4180,2012,1.0,21,44784.0,1090160.0
4180,2012,2.0,21,33724.0,1435253.0
4184,2008,1.0,21,2330.0,21101.0
4184,2008,2.0,21,2571.0,34564.0
4184,2009,1.0,21,2077.0,19956.0
4184,2009,2.0,21,2269.0,31657.0
4184,2010,1.0,21,1859.0,19186.0
4184,2010,2.0,21,1994.0,30618.0
4184,2011,1.0,21,1848.0,19311.0
4184,2011,2.0,21,2051.0,31071.0
4184,2012,1.0,21,1976.0,19751.0
4184,2012,2.0,21,2003.0,31948.0
4186,2008,1.0,21,2129.0,24933.0
4186,2008,2.0,21,2619.0,55416.0
4186,2009,1.0,21,2019.0,24249.0
4186,2009,2.0,21,2500.0,54203.0
4186,2010,1.0,21,2010.0,23674.0
4186,2010,2.0,21,2333.0,53385.0
4186,2011,1.0,21,1908.0,23619.0
4186,2011,2.0,21,2217.0,53383.0
4186,2012,1.0,21,1815.0,24218.0
4186,2012,2.0,21,2266.0,54295.0
4188,2008,1.0,21,2881.0,39093.0
4188,2008,2.0,21,3326.0,79812.0
4188,2009,1.0,21,2929.0,38869.0
4188,2009,2.0,21,3201.0,79361.0
4188,2010,1.0,21,2796.0,38524.0
4188,2010,2.0,21,3124.0,79216.0
4188,2011,1.0,21,2773.0,38656.0
4188,2011,2.0,21,2993.0,79762.0
4188,2012,1.0,21,2775.0,38873.0
4188,2012,2.0,21,2911.0,80259.0
4190,2008,1.0,21,286.0,6463.0
4190,2008,2.0,21,254.0,8651.0
4190,2009,1.0,21,287.0,6448.0
4190,2009,2.0,21,241.0,8570.0
4190,2010,1.0,21,285.0,6384.0
4190,2010,2.0,21,222.0,8431.0
4190,2011,1.0,21,248.0,6300.0
4190,2011,2.0,21,223.0,8292.0
4190,2012,1.0,21,241.0,6345.0
4190,2012,2.0,21,206.0,8229.0
4200,2008,1.0,21,271.0,4737.0
4200,2008,2.0,21,241.0,7112.0
4200,2009,1.0,21,290.0,4899.0
4200,2009,2.0,21,240.0,7351.0
4200,2010,1.0,21,217.0,5113.0
4200,2010,2.0,21,230.0,7508.0
4200,2011,1.0,21,265.0,5436.0
4200,2011,2.0,21,226.0,7671.0
4200,2012,1.0,21,275.0,5760.0
4200,2012,2.0,21,231.0,7830.0
4210,2008,1.0,21,10614.0,208617.0
4210,2008,2.0,21,8231.0,278474.0
4210,2009,1.0,21,10486.0,213065.0
4210,2009,2.0,21,7874.0,279518.0
4210,2010,1.0,21,10577.0,217288.0
4210,2010,2.0,21,7931.0,280287.0
4210,2011,1.0,21,10107.0,221808.0
4210,2011,2.0,21,7742.0,281125.0
4210,2012,1.0,21,10171.0,226872.0
4210,2012,2.0,21,7777.0,282466.0
4220,2008,1.0,21,2895.0,59708.0
4220,2008,2.0,21,2171.0,76237.0
4220,2009,1.0,21,2666.0,59031.5
4220,2009,2.0,21,2042.0,74699.5
4220,2010,1.0,21,2633.0,58258.0
4220,2010,2.0,21,2010.0,73444.0
4220,2011,1.0,21,2554.0,57902.0
4220,2011,2.0,21,1955.0,72472.0
4220,2012,1.0,21,2450.0,58306.0
4220,2012,2.0,21,1948.0,72121.0
